İstasyon,Tarih,Akım (m³/s),Enlem,Boylam
D09A089,27.03.2015,10.4,37.4628,30.9122
D09A089,28.03.2015,40.4,37.4628,30.9122
D09A089,29.03.2015,32.8,37.4628,30.9122
D09A089,30.03.2015,28.8,37.4628,30.9122
D09A089,31.03.2015,24.6,37.4628,30.9122
D09A089,01.04.2015,23.1,37.4628,30.9122
D09A089,02.04.2015,21.5,37.4628,30.9122
D09A089,03.04.2015,20.5,37.4628,30.9122
D09A089,04.04.2015,18.9,37.4628,30.9122
D09A089,05.04.2015,17.6,37.4628,30.9122
D09A089,06.04.2015,17.6,37.4628,30.9122
D09A089,07.04.2015,17.1,37.4628,30.9122
D09A089,08.04.2015,16.7,37.4628,30.9122
D09A089,09.04.2015,15.8,37.4628,30.9122
D09A089,10.04.2015,15.8,37.4628,30.9122
D09A089,11.04.2015,15.3,37.4628,30.9122
D09A089,12.04.2015,14.4,37.4628,30.9122
D09A089,13.04.2015,14.4,37.4628,30.9122
D09A089,14.04.2015,14.0,37.4628,30.9122
D09A089,15.04.2015,14.0,37.4628,30.9122
D09A089,16.04.2015,12.8,37.4628,30.9122
D09A089,17.04.2015,12.4,37.4628,30.9122
D09A089,18.04.2015,12.4,37.4628,30.9122
D09A089,19.04.2015,12.0,37.4628,30.9122
D09A089,20.04.2015,12.0,37.4628,30.9122
D09A089,21.04.2015,12.0,37.4628,30.9122
D09A089,22.04.2015,11.6,37.4628,30.9122
D09A089,23.04.2015,11.2,37.4628,30.9122
D09A089,24.04.2015,10.8,37.4628,30.9122
D09A089,25.04.2015,10.4,37.4628,30.9122
D09A089,26.04.2015,10.4,37.4628,30.9122
D09A089,27.04.2015,10.0,37.4628,30.9122
D09A089,28.04.2015,10.0,37.4628,30.9122
D09A089,29.04.2015,10.0,37.4628,30.9122
D09A089,30.04.2015,10.0,37.4628,30.9122
D09A089,01.05.2015,9.64,37.4628,30.9122
D09A089,02.05.2015,9.64,37.4628,30.9122
D09A089,03.05.2015,9.26,37.4628,30.9122
D09A089,04.05.2015,9.26,37.4628,30.9122
D09A089,05.05.2015,9.26,37.4628,30.9122
D09A089,06.05.2015,8.88,37.4628,30.9122
D09A089,07.05.2015,8.88,37.4628,30.9122
D09A089,08.05.2015,8.5,37.4628,30.9122
D09A089,09.05.2015,7.84,37.4628,30.9122
D09A089,10.05.2015,7.52,37.4628,30.9122
D09A089,11.05.2015,7.19,37.4628,30.9122
D09A089,12.05.2015,6.86,37.4628,30.9122
D09A089,13.05.2015,6.86,37.4628,30.9122
D09A089,14.05.2015,6.86,37.4628,30.9122
D09A089,15.05.2015,6.56,37.4628,30.9122
D09A089,16.05.2015,6.56,37.4628,30.9122
D09A089,17.05.2015,6.56,37.4628,30.9122
D09A089,18.05.2015,6.26,37.4628,30.9122
D09A089,19.05.2015,6.26,37.4628,30.9122
D09A089,20.05.2015,6.26,37.4628,30.9122
D09A089,21.05.2015,5.96,37.4628,30.9122
D09A089,22.05.2015,5.96,37.4628,30.9122
D09A089,23.05.2015,5.96,37.4628,30.9122
D09A089,24.05.2015,5.66,37.4628,30.9122
D09A089,25.05.2015,5.66,37.4628,30.9122
D09A089,26.05.2015,5.66,37.4628,30.9122
D09A089,27.05.2015,5.66,37.4628,30.9122
D09A089,28.05.2015,5.66,37.4628,30.9122
D09A089,29.05.2015,5.66,37.4628,30.9122
D09A089,30.05.2015,5.66,37.4628,30.9122
D09A089,31.05.2015,5.66,37.4628,30.9122
D09A089,01.06.2015,5.36,37.4628,30.9122
D09A089,02.06.2015,5.36,37.4628,30.9122
D09A089,03.06.2015,5.36,37.4628,30.9122
D09A089,04.06.2015,5.36,37.4628,30.9122
D09A089,05.06.2015,5.36,37.4628,30.9122
D09A089,06.06.2015,5.09,37.4628,30.9122
D09A089,07.06.2015,4.81,37.4628,30.9122
D09A089,08.06.2015,4.81,37.4628,30.9122
D09A089,09.06.2015,4.81,37.4628,30.9122
D09A089,10.06.2015,4.81,37.4628,30.9122
D09A089,11.06.2015,4.81,37.4628,30.9122
D09A089,12.06.2015,4.81,37.4628,30.9122
D09A089,13.06.2015,4.54,37.4628,30.9122
D09A089,14.06.2015,5.09,37.4628,30.9122
D09A089,15.06.2015,4.54,37.4628,30.9122
D09A089,16.06.2015,4.54,37.4628,30.9122
D09A089,17.06.2015,4.54,37.4628,30.9122
D09A089,18.06.2015,4.54,37.4628,30.9122
D09A089,19.06.2015,4.54,37.4628,30.9122
D09A089,20.06.2015,4.26,37.4628,30.9122
D09A089,21.06.2015,4.26,37.4628,30.9122
D09A089,22.06.2015,4.26,37.4628,30.9122
D09A089,23.06.2015,4.26,37.4628,30.9122
D09A089,24.06.2015,4.26,37.4628,30.9122
D09A089,25.06.2015,3.99,37.4628,30.9122
D09A089,26.06.2015,3.99,37.4628,30.9122
D09A089,27.06.2015,3.99,37.4628,30.9122
D09A089,28.06.2015,3.99,37.4628,30.9122
D09A089,29.06.2015,3.99,37.4628,30.9122
D09A089,30.06.2015,3.99,37.4628,30.9122
D09A089,01.07.2015,3.74,37.4628,30.9122
D09A089,02.07.2015,3.74,37.4628,30.9122
D09A089,03.07.2015,3.74,37.4628,30.9122
D09A089,04.07.2015,3.74,37.4628,30.9122
D09A089,05.07.2015,3.74,37.4628,30.9122
D09A089,06.07.2015,3.74,37.4628,30.9122
D09A089,07.07.2015,3.49,37.4628,30.9122
D09A089,08.07.2015,3.49,37.4628,30.9122
D09A089,09.07.2015,3.49,37.4628,30.9122
D09A089,10.07.2015,3.49,37.4628,30.9122
D09A089,11.07.2015,3.0,37.4628,30.9122
D09A089,12.07.2015,3.0,37.4628,30.9122
D09A089,13.07.2015,3.0,37.4628,30.9122
D09A089,14.07.2015,3.0,37.4628,30.9122
D09A089,15.07.2015,3.0,37.4628,30.9122
D09A089,16.07.2015,3.0,37.4628,30.9122
D09A089,17.07.2015,2.75,37.4628,30.9122
D09A089,18.07.2015,2.75,37.4628,30.9122
D09A089,19.07.2015,2.75,37.4628,30.9122
D09A089,20.07.2015,2.75,37.4628,30.9122
D09A089,21.07.2015,2.54,37.4628,30.9122
D09A089,22.07.2015,2.54,37.4628,30.9122
D09A089,23.07.2015,2.54,37.4628,30.9122
D09A089,24.07.2015,2.54,37.4628,30.9122
D09A089,25.07.2015,3.25,37.4628,30.9122
D09A089,26.07.2015,4.26,37.4628,30.9122
D09A089,27.07.2015,4.26,37.4628,30.9122
D09A089,28.07.2015,3.99,37.4628,30.9122
D09A089,29.07.2015,3.99,37.4628,30.9122
D09A089,30.07.2015,3.99,37.4628,30.9122
D09A089,31.07.2015,3.99,37.4628,30.9122
D09A089,01.08.2015,3.99,37.4628,30.9122
D09A089,02.08.2015,3.99,37.4628,30.9122
D09A089,03.08.2015,3.99,37.4628,30.9122
D09A089,04.08.2015,3.74,37.4628,30.9122
D09A089,05.08.2015,3.74,37.4628,30.9122
D09A089,06.08.2015,3.74,37.4628,30.9122
D09A089,07.08.2015,3.74,37.4628,30.9122
D09A089,08.08.2015,3.74,37.4628,30.9122
D09A089,09.08.2015,3.74,37.4628,30.9122
D09A089,10.08.2015,3.49,37.4628,30.9122
D09A089,11.08.2015,3.74,37.4628,30.9122
D09A089,12.08.2015,3.49,37.4628,30.9122
D09A089,13.08.2015,3.49,37.4628,30.9122
D09A089,14.08.2015,3.49,37.4628,30.9122
D09A089,15.08.2015,3.49,37.4628,30.9122
D09A089,16.08.2015,3.49,37.4628,30.9122
D09A089,17.08.2015,3.49,37.4628,30.9122
D09A089,18.08.2015,3.99,37.4628,30.9122
D09A089,19.08.2015,3.74,37.4628,30.9122
D09A089,20.08.2015,3.49,37.4628,30.9122
D09A089,21.08.2015,3.49,37.4628,30.9122
D09A089,22.08.2015,3.49,37.4628,30.9122
D09A089,23.08.2015,3.49,37.4628,30.9122
D09A089,24.08.2015,3.49,37.4628,30.9122
D09A089,25.08.2015,3.49,37.4628,30.9122
D09A089,26.08.2015,3.25,37.4628,30.9122
D09A089,27.08.2015,3.25,37.4628,30.9122
D09A089,28.08.2015,3.25,37.4628,30.9122
D09A089,29.08.2015,3.25,37.4628,30.9122
D09A089,30.08.2015,3.25,37.4628,30.9122
D09A089,31.08.2015,3.25,37.4628,30.9122
D09A089,01.09.2015,3.0,37.4628,30.9122
D09A089,02.09.2015,3.0,37.4628,30.9122
D09A089,03.09.2015,3.0,37.4628,30.9122
D09A089,04.09.2015,3.0,37.4628,30.9122
D09A089,05.09.2015,3.0,37.4628,30.9122
D09A089,06.09.2015,3.0,37.4628,30.9122
D09A089,07.09.2015,3.0,37.4628,30.9122
D09A089,08.09.2015,3.0,37.4628,30.9122
D09A089,09.09.2015,3.0,37.4628,30.9122
D09A089,10.09.2015,2.75,37.4628,30.9122
D09A089,11.09.2015,2.75,37.4628,30.9122
D09A089,12.09.2015,2.75,37.4628,30.9122
D09A089,13.09.2015,2.75,37.4628,30.9122
D09A089,14.09.2015,2.75,37.4628,30.9122
D09A089,15.09.2015,2.75,37.4628,30.9122
D09A089,16.09.2015,2.54,37.4628,30.9122
D09A089,17.09.2015,2.54,37.4628,30.9122
D09A089,18.09.2015,3.49,37.4628,30.9122
D09A089,19.09.2015,5.96,37.4628,30.9122
D09A089,20.09.2015,5.66,37.4628,30.9122
D09A089,21.09.2015,5.66,37.4628,30.9122
D09A089,22.09.2015,5.66,37.4628,30.9122
D09A089,23.09.2015,5.66,37.4628,30.9122
D09A089,24.09.2015,5.66,37.4628,30.9122
D09A089,25.09.2015,5.66,37.4628,30.9122
D09A089,26.09.2015,5.66,37.4628,30.9122
D09A089,27.09.2015,5.36,37.4628,30.9122
D09A089,28.09.2015,5.36,37.4628,30.9122
D09A089,29.09.2015,5.36,37.4628,30.9122
D09A089,30.09.2015,5.36,37.4628,30.9122
