İstasyon,Tarih,Akım (m³/s),Enlem,Boylam
D09A088,12.12.2014,1.79,37.4686,30.9842
D09A088,13.12.2014,3.68,37.4686,30.9842
D09A088,14.12.2014,1.67,37.4686,30.9842
D09A088,15.12.2014,0.449,37.4686,30.9842
D09A088,16.12.2014,0.033,37.4686,30.9842
D09A088,17.12.2014,0.019,37.4686,30.9842
D09A088,18.12.2014,0.082,37.4686,30.9842
D09A088,19.12.2014,0.226,37.4686,30.9842
D09A088,20.12.2014,0.052,37.4686,30.9842
D09A088,21.12.2014,0.033,37.4686,30.9842
D09A088,22.12.2014,0.033,37.4686,30.9842
D09A088,23.12.2014,0.033,37.4686,30.9842
D09A088,24.12.2014,0.033,37.4686,30.9842
D09A088,25.12.2014,0.043,37.4686,30.9842
D09A088,26.12.2014,0.033,37.4686,30.9842
D09A088,27.12.2014,0.033,37.4686,30.9842
D09A088,28.12.2014,0.69,37.4686,30.9842
D09A088,29.12.2014,0.765,37.4686,30.9842
D09A088,30.12.2014,1.27,37.4686,30.9842
D09A088,31.12.2014,9.56,37.4686,30.9842
D09A088,01.01.2015,12.2,37.4686,30.9842
D09A088,02.01.2015,10.6,37.4686,30.9842
D09A088,03.01.2015,9.99,37.4686,30.9842
D09A088,04.01.2015,9.35,37.4686,30.9842
D09A088,05.01.2015,8.71,37.4686,30.9842
D09A088,06.01.2015,9.35,37.4686,30.9842
D09A088,07.01.2015,7.43,37.4686,30.9842
D09A088,08.01.2015,5.59,37.4686,30.9842
D09A088,09.01.2015,3.98,37.4686,30.9842
D09A088,10.01.2015,3.09,37.4686,30.9842
D09A088,11.01.2015,2.51,37.4686,30.9842
D09A088,12.01.2015,2.14,37.4686,30.9842
D09A088,13.01.2015,14.5,37.4686,30.9842
D09A088,14.01.2015,10.4,37.4686,30.9842
D09A088,15.01.2015,9.56,37.4686,30.9842
D09A088,16.01.2015,8.07,37.4686,30.9842
D09A088,17.01.2015,6.16,37.4686,30.9842
D09A088,18.01.2015,4.13,37.4686,30.9842
D09A088,19.01.2015,3.09,37.4686,30.9842
D09A088,20.01.2015,2.39,37.4686,30.9842
D09A088,21.01.2015,1.79,37.4686,30.9842
D09A088,22.01.2015,1.27,37.4686,30.9842
D09A088,23.01.2015,0.839,37.4686,30.9842
D09A088,24.01.2015,0.69,37.4686,30.9842
D09A088,25.01.2015,0.69,37.4686,30.9842
D09A088,26.01.2015,0.504,37.4686,30.9842
D09A088,27.01.2015,0.615,37.4686,30.9842
D09A088,28.01.2015,0.226,37.4686,30.9842
D09A088,29.01.2015,0.125,37.4686,30.9842
D09A088,30.01.2015,0.065,37.4686,30.9842
D09A088,31.01.2015,0.338,37.4686,30.9842
D09A088,01.02.2015,2.51,37.4686,30.9842
D09A088,02.02.2015,2.79,37.4686,30.9842
D09A088,03.02.2015,3.83,37.4686,30.9842
D09A088,04.02.2015,3.53,37.4686,30.9842
D09A088,05.02.2015,2.39,37.4686,30.9842
D09A088,06.02.2015,1.79,37.4686,30.9842
D09A088,07.02.2015,1.36,37.4686,30.9842
D09A088,08.02.2015,1.08,37.4686,30.9842
D09A088,09.02.2015,0.839,37.4686,30.9842
D09A088,10.02.2015,0.69,37.4686,30.9842
D09A088,11.02.2015,0.839,37.4686,30.9842
D09A088,12.02.2015,0.449,37.4686,30.9842
D09A088,13.02.2015,0.264,37.4686,30.9842
D09A088,14.02.2015,0.125,37.4686,30.9842
D09A088,15.02.2015,0.065,37.4686,30.9842
D09A088,16.02.2015,0.052,37.4686,30.9842
D09A088,17.02.2015,0.052,37.4686,30.9842
D09A088,18.02.2015,0.052,37.4686,30.9842
D09A088,19.02.2015,0.052,37.4686,30.9842
D09A088,20.02.2015,0.052,37.4686,30.9842
D09A088,21.02.2015,0.065,37.4686,30.9842
D09A088,22.02.2015,0.052,37.4686,30.9842
D09A088,23.02.2015,0.052,37.4686,30.9842
D09A088,24.02.2015,0.052,37.4686,30.9842
D09A088,25.02.2015,0.449,37.4686,30.9842
D09A088,26.02.2015,1.9,37.4686,30.9842
D09A088,27.02.2015,3.24,37.4686,30.9842
D09A088,28.02.2015,4.49,37.4686,30.9842
D09A088,01.03.2015,4.49,37.4686,30.9842
D09A088,02.03.2015,4.13,37.4686,30.9842
D09A088,03.03.2015,3.24,37.4686,30.9842
D09A088,04.03.2015,2.39,37.4686,30.9842
D09A088,05.03.2015,1.9,37.4686,30.9842
D09A088,06.03.2015,1.67,37.4686,30.9842
D09A088,07.03.2015,1.36,37.4686,30.9842
D09A088,08.03.2015,1.27,37.4686,30.9842
D09A088,09.03.2015,1.17,37.4686,30.9842
D09A088,10.03.2015,1.27,37.4686,30.9842
D09A088,11.03.2015,1.56,37.4686,30.9842
D09A088,12.03.2015,1.36,37.4686,30.9842
D09A088,13.03.2015,1.08,37.4686,30.9842
D09A088,14.03.2015,1.79,37.4686,30.9842
D09A088,15.03.2015,2.64,37.4686,30.9842
D09A088,16.03.2015,2.26,37.4686,30.9842
D09A088,17.03.2015,2.39,37.4686,30.9842
D09A088,18.03.2015,1.9,37.4686,30.9842
D09A088,19.03.2015,1.79,37.4686,30.9842
D09A088,20.03.2015,1.45,37.4686,30.9842
D09A088,21.03.2015,1.27,37.4686,30.9842
D09A088,22.03.2015,0.914,37.4686,30.9842
D09A088,23.03.2015,0.69,37.4686,30.9842
D09A088,24.03.2015,0.504,37.4686,30.9842
D09A088,25.03.2015,0.56,37.4686,30.9842
D09A088,26.03.2015,0.56,37.4686,30.9842
D09A088,27.03.2015,0.69,37.4686,30.9842
D09A088,28.03.2015,11.5,37.4686,30.9842
D09A088,29.03.2015,11.5,37.4686,30.9842
D09A088,30.03.2015,11.3,37.4686,30.9842
D09A088,31.03.2015,10.6,37.4686,30.9842
D09A088,01.04.2015,9.77,37.4686,30.9842
D09A088,02.04.2015,9.35,37.4686,30.9842
D09A088,03.04.2015,8.92,37.4686,30.9842
D09A088,04.04.2015,7.65,37.4686,30.9842
D09A088,05.04.2015,5.95,37.4686,30.9842
D09A088,06.04.2015,4.31,37.4686,30.9842
D09A088,07.04.2015,3.39,37.4686,30.9842
D09A088,08.04.2015,2.94,37.4686,30.9842
D09A088,09.04.2015,3.39,37.4686,30.9842
D09A088,10.04.2015,3.24,37.4686,30.9842
D09A088,11.04.2015,2.39,37.4686,30.9842
D09A088,12.04.2015,2.01,37.4686,30.9842
D09A088,13.04.2015,1.56,37.4686,30.9842
D09A088,14.04.2015,1.27,37.4686,30.9842
D09A088,15.04.2015,1.08,37.4686,30.9842
D09A088,16.04.2015,0.914,37.4686,30.9842
D09A088,17.04.2015,0.765,37.4686,30.9842
D09A088,18.04.2015,0.69,37.4686,30.9842
D09A088,19.04.2015,0.615,37.4686,30.9842
D09A088,20.04.2015,0.56,37.4686,30.9842
D09A088,21.04.2015,0.449,37.4686,30.9842
D09A088,22.04.2015,0.301,37.4686,30.9842
D09A088,23.04.2015,0.102,37.4686,30.9842
D09A088,24.04.2015,0.043,37.4686,30.9842
D09A088,25.04.2015,0.043,37.4686,30.9842
D09A088,26.04.2015,0.043,37.4686,30.9842
D09A088,27.04.2015,0.052,37.4686,30.9842
D09A088,28.04.2015,0.052,37.4686,30.9842
D09A088,29.04.2015,0.052,37.4686,30.9842
D09A088,30.04.2015,0.052,37.4686,30.9842
D09A088,01.05.2015,0.052,37.4686,30.9842
D09A088,02.05.2015,0.052,37.4686,30.9842
D09A088,03.05.2015,0.052,37.4686,30.9842
D09A088,04.05.2015,0.065,37.4686,30.9842
D09A088,05.05.2015,0.052,37.4686,30.9842
D09A088,06.05.2015,0.052,37.4686,30.9842
D09A088,07.05.2015,0.052,37.4686,30.9842
D09A088,08.05.2015,0.052,37.4686,30.9842
D09A088,09.05.2015,0.043,37.4686,30.9842
D09A088,10.05.2015,0.043,37.4686,30.9842
D09A088,11.05.2015,0.043,37.4686,30.9842
D09A088,12.05.2015,0.043,37.4686,30.9842
D09A088,13.05.2015,0.043,37.4686,30.9842
D09A088,14.05.2015,0.043,37.4686,30.9842
D09A088,15.05.2015,0.043,37.4686,30.9842
D09A088,16.05.2015,0.043,37.4686,30.9842
D09A088,17.05.2015,0.043,37.4686,30.9842
D09A088,18.05.2015,0.043,37.4686,30.9842
D09A088,19.05.2015,0.043,37.4686,30.9842
D09A088,20.05.2015,0.043,37.4686,30.9842
D09A088,21.05.2015,0.043,37.4686,30.9842
D09A088,22.05.2015,0.043,37.4686,30.9842
D09A088,23.05.2015,0.043,37.4686,30.9842
D09A088,24.05.2015,0.052,37.4686,30.9842
D09A088,25.05.2015,0.052,37.4686,30.9842
D09A088,26.05.2015,0.052,37.4686,30.9842
D09A088,27.05.2015,0.052,37.4686,30.9842
D09A088,28.05.2015,0.052,37.4686,30.9842
D09A088,29.05.2015,0.052,37.4686,30.9842
D09A088,30.05.2015,0.043,37.4686,30.9842
D09A088,31.05.2015,0.043,37.4686,30.9842
D09A088,01.06.2015,0.052,37.4686,30.9842
D09A088,02.06.2015,0.043,37.4686,30.9842
D09A088,03.06.2015,0.043,37.4686,30.9842
D09A088,04.06.2015,0.043,37.4686,30.9842
D09A088,05.06.2015,0.043,37.4686,30.9842
D09A088,06.06.2015,0.043,37.4686,30.9842
D09A088,07.06.2015,0.043,37.4686,30.9842
D09A088,08.06.2015,0.043,37.4686,30.9842
D09A088,09.06.2015,0.043,37.4686,30.9842
D09A088,10.06.2015,0.043,37.4686,30.9842
D09A088,11.06.2015,0.043,37.4686,30.9842
D09A088,12.06.2015,0.043,37.4686,30.9842
D09A088,13.06.2015,0.043,37.4686,30.9842
D09A088,14.06.2015,0.043,37.4686,30.9842
D09A088,15.06.2015,0.043,37.4686,30.9842
D09A088,16.06.2015,0.043,37.4686,30.9842
D09A088,17.06.2015,0.043,37.4686,30.9842
D09A088,18.06.2015,0.043,37.4686,30.9842
D09A088,19.06.2015,0.043,37.4686,30.9842
D09A088,20.06.2015,0.043,37.4686,30.9842
D09A088,21.06.2015,0.043,37.4686,30.9842
D09A088,22.06.2015,0.043,37.4686,30.9842
D09A088,23.06.2015,0.043,37.4686,30.9842
D09A088,24.06.2015,0.043,37.4686,30.9842
D09A088,25.06.2015,0.043,37.4686,30.9842
D09A088,26.06.2015,0.025,37.4686,30.9842
D09A088,27.06.2015,0.052,37.4686,30.9842
D09A088,28.06.2015,0.052,37.4686,30.9842
D09A088,29.06.2015,0.065,37.4686,30.9842
D09A088,30.06.2015,0.065,37.4686,30.9842
D09A088,01.07.2015,0.065,37.4686,30.9842
D09A088,02.07.2015,0.065,37.4686,30.9842
D09A088,03.07.2015,0.065,37.4686,30.9842
D09A088,04.07.2015,0.065,37.4686,30.9842
D09A088,05.07.2015,0.065,37.4686,30.9842
D09A088,06.07.2015,0.065,37.4686,30.9842
D09A088,07.07.2015,0.065,37.4686,30.9842
D09A088,08.07.2015,0.065,37.4686,30.9842
D09A088,09.07.2015,0.065,37.4686,30.9842
D09A088,10.07.2015,0.065,37.4686,30.9842
D09A088,11.07.2015,0.065,37.4686,30.9842
D09A088,12.07.2015,0.082,37.4686,30.9842
D09A088,13.07.2015,0.065,37.4686,30.9842
D09A088,14.07.2015,0.065,37.4686,30.9842
D09A088,15.07.2015,0.065,37.4686,30.9842
D09A088,16.07.2015,0.082,37.4686,30.9842
D09A088,17.07.2015,0.102,37.4686,30.9842
D09A088,18.07.2015,0.102,37.4686,30.9842
D09A088,19.07.2015,0.082,37.4686,30.9842
D09A088,20.07.2015,0.102,37.4686,30.9842
D09A088,21.07.2015,0.102,37.4686,30.9842
D09A088,22.07.2015,0.102,37.4686,30.9842
D09A088,23.07.2015,0.102,37.4686,30.9842
D09A088,24.07.2015,0.102,37.4686,30.9842
D09A088,25.07.2015,0.226,37.4686,30.9842
D09A088,26.07.2015,0.301,37.4686,30.9842
D09A088,27.07.2015,0.189,37.4686,30.9842
D09A088,28.07.2015,0.189,37.4686,30.9842
D09A088,29.07.2015,0.152,37.4686,30.9842
D09A088,30.07.2015,0.152,37.4686,30.9842
D09A088,31.07.2015,0.152,37.4686,30.9842
D09A088,01.08.2015,0.152,37.4686,30.9842
D09A088,02.08.2015,0.125,37.4686,30.9842
D09A088,03.08.2015,0.152,37.4686,30.9842
D09A088,04.08.2015,0.125,37.4686,30.9842
D09A088,05.08.2015,0.152,37.4686,30.9842
D09A088,06.08.2015,0.152,37.4686,30.9842
D09A088,07.08.2015,0.152,37.4686,30.9842
D09A088,08.08.2015,0.152,37.4686,30.9842
D09A088,09.08.2015,0.152,37.4686,30.9842
D09A088,10.08.2015,0.189,37.4686,30.9842
D09A088,11.08.2015,0.393,37.4686,30.9842
D09A088,12.08.2015,0.393,37.4686,30.9842
D09A088,13.08.2015,0.393,37.4686,30.9842
D09A088,14.08.2015,0.393,37.4686,30.9842
D09A088,15.08.2015,0.393,37.4686,30.9842
D09A088,16.08.2015,0.393,37.4686,30.9842
D09A088,17.08.2015,0.393,37.4686,30.9842
D09A088,18.08.2015,0.393,37.4686,30.9842
D09A088,19.08.2015,0.393,37.4686,30.9842
D09A088,20.08.2015,0.393,37.4686,30.9842
D09A088,21.08.2015,0.393,37.4686,30.9842
D09A088,22.08.2015,0.393,37.4686,30.9842
D09A088,23.08.2015,0.338,37.4686,30.9842
D09A088,24.08.2015,0.338,37.4686,30.9842
D09A088,25.08.2015,0.338,37.4686,30.9842
D09A088,26.08.2015,0.301,37.4686,30.9842
D09A088,27.08.2015,0.301,37.4686,30.9842
D09A088,28.08.2015,0.301,37.4686,30.9842
D09A088,29.08.2015,0.301,37.4686,30.9842
D09A088,30.08.2015,0.301,37.4686,30.9842
D09A088,31.08.2015,0.301,37.4686,30.9842
D09A088,01.09.2015,0.301,37.4686,30.9842
D09A088,02.09.2015,0.301,37.4686,30.9842
D09A088,03.09.2015,0.338,37.4686,30.9842
D09A088,04.09.2015,0.301,37.4686,30.9842
D09A088,05.09.2015,0.301,37.4686,30.9842
D09A088,06.09.2015,0.301,37.4686,30.9842
D09A088,07.09.2015,0.301,37.4686,30.9842
D09A088,08.09.2015,0.301,37.4686,30.9842
D09A088,09.09.2015,0.301,37.4686,30.9842
D09A088,10.09.2015,0.301,37.4686,30.9842
D09A088,11.09.2015,0.301,37.4686,30.9842
D09A088,12.09.2015,0.301,37.4686,30.9842
D09A088,13.09.2015,0.301,37.4686,30.9842
D09A088,14.09.2015,0.301,37.4686,30.9842
D09A088,15.09.2015,0.301,37.4686,30.9842
D09A088,16.09.2015,0.301,37.4686,30.9842
D09A088,17.09.2015,0.189,37.4686,30.9842
D09A088,18.09.2015,0.125,37.4686,30.9842
D09A088,19.09.2015,0.043,37.4686,30.9842
D09A088,20.09.2015,0.043,37.4686,30.9842
D09A088,21.09.2015,0.043,37.4686,30.9842
D09A088,22.09.2015,0.043,37.4686,30.9842
D09A088,23.09.2015,0.043,37.4686,30.9842
D09A088,24.09.2015,0.043,37.4686,30.9842
D09A088,25.09.2015,0.043,37.4686,30.9842
D09A088,26.09.2015,0.043,37.4686,30.9842
D09A088,27.09.2015,0.043,37.4686,30.9842
D09A088,28.09.2015,0.043,37.4686,30.9842
D09A088,29.09.2015,0.043,37.4686,30.9842
D09A088,30.09.2015,0.043,37.4686,30.9842
