İstasyon,Tarih,Akım (m³/s),Enlem,Boylam
D09A060,08.11.2014,0.666,37.8383,30.8981
D09A060,09.11.2014,0.59,37.8383,30.8981
D09A060,10.11.2014,0.59,37.8383,30.8981
D09A060,11.11.2014,0.59,37.8383,30.8981
D09A060,12.11.2014,0.59,37.8383,30.8981
D09A060,13.11.2014,0.514,37.8383,30.8981
D09A060,14.11.2014,0.59,37.8383,30.8981
D09A060,15.11.2014,0.59,37.8383,30.8981
D09A060,16.11.2014,0.514,37.8383,30.8981
D09A060,17.11.2014,0.31,37.8383,30.8981
D09A060,18.11.2014,0.59,37.8383,30.8981
D09A060,19.11.2014,0.439,37.8383,30.8981
D09A060,20.11.2014,0.514,37.8383,30.8981
D09A060,21.11.2014,0.893,37.8383,30.8981
D09A060,22.11.2014,0.742,37.8383,30.8981
D09A060,23.11.2014,0.59,37.8383,30.8981
D09A060,24.11.2014,0.59,37.8383,30.8981
D09A060,25.11.2014,0.666,37.8383,30.8981
D09A060,26.11.2014,0.666,37.8383,30.8981
D09A060,27.11.2014,0.59,37.8383,30.8981
D09A060,28.11.2014,0.59,37.8383,30.8981
D09A060,29.11.2014,0.59,37.8383,30.8981
D09A060,30.11.2014,0.666,37.8383,30.8981
D09A060,01.12.2014,0.969,37.8383,30.8981
D09A060,02.12.2014,2.12,37.8383,30.8981
D09A060,03.12.2014,1.87,37.8383,30.8981
D09A060,04.12.2014,1.62,37.8383,30.8981
D09A060,05.12.2014,1.37,37.8383,30.8981
D09A060,06.12.2014,1.04,37.8383,30.8981
D09A060,07.12.2014,0.969,37.8383,30.8981
D09A060,08.12.2014,0.893,37.8383,30.8981
D09A060,09.12.2014,5.07,37.8383,30.8981
D09A060,10.12.2014,5.5,37.8383,30.8981
D09A060,11.12.2014,5.07,37.8383,30.8981
D09A060,12.12.2014,7.72,37.8383,30.8981
D09A060,13.12.2014,6.92,37.8383,30.8981
D09A060,14.12.2014,5.5,37.8383,30.8981
D09A060,15.12.2014,4.41,37.8383,30.8981
D09A060,16.12.2014,3.46,37.8383,30.8981
D09A060,17.12.2014,3.1,37.8383,30.8981
D09A060,18.12.2014,4.01,37.8383,30.8981
D09A060,19.12.2014,4.85,37.8383,30.8981
D09A060,20.12.2014,3.64,37.8383,30.8981
D09A060,21.12.2014,3.28,37.8383,30.8981
D09A060,22.12.2014,3.1,37.8383,30.8981
D09A060,23.12.2014,2.37,37.8383,30.8981
D09A060,24.12.2014,2.25,37.8383,30.8981
D09A060,25.12.2014,2.0,37.8383,30.8981
D09A060,26.12.2014,1.87,37.8383,30.8981
D09A060,27.12.2014,2.73,37.8383,30.8981
D09A060,28.12.2014,6.65,37.8383,30.8981
D09A060,29.12.2014,6.16,37.8383,30.8981
D09A060,30.12.2014,10.6,37.8383,30.8981
D09A060,31.12.2014,27.9,37.8383,30.8981
D09A060,01.01.2015,17.6,37.8383,30.8981
D09A060,02.01.2015,10.3,37.8383,30.8981
D09A060,03.01.2015,8.26,37.8383,30.8981
D09A060,04.01.2015,6.16,37.8383,30.8981
D09A060,05.01.2015,7.18,37.8383,30.8981
D09A060,06.01.2015,6.65,37.8383,30.8981
D09A060,07.01.2015,5.72,37.8383,30.8981
D09A060,08.01.2015,4.85,37.8383,30.8981
D09A060,09.01.2015,4.63,37.8383,30.8981
D09A060,10.01.2015,4.19,37.8383,30.8981
D09A060,11.01.2015,4.01,37.8383,30.8981
D09A060,12.01.2015,6.65,37.8383,30.8981
D09A060,13.01.2015,26.3,37.8383,30.8981
D09A060,14.01.2015,12.4,37.8383,30.8981
D09A060,15.01.2015,9.67,37.8383,30.8981
D09A060,16.01.2015,8.79,37.8383,30.8981
D09A060,17.01.2015,6.92,37.8383,30.8981
D09A060,18.01.2015,5.94,37.8383,30.8981
D09A060,19.01.2015,5.72,37.8383,30.8981
D09A060,20.01.2015,5.5,37.8383,30.8981
D09A060,21.01.2015,5.29,37.8383,30.8981
D09A060,22.01.2015,5.07,37.8383,30.8981
D09A060,23.01.2015,5.07,37.8383,30.8981
D09A060,24.01.2015,5.29,37.8383,30.8981
D09A060,25.01.2015,5.5,37.8383,30.8981
D09A060,26.01.2015,4.63,37.8383,30.8981
D09A060,27.01.2015,4.19,37.8383,30.8981
D09A060,28.01.2015,5.07,37.8383,30.8981
D09A060,29.01.2015,4.41,37.8383,30.8981
D09A060,30.01.2015,4.41,37.8383,30.8981
D09A060,31.01.2015,5.94,37.8383,30.8981
D09A060,01.02.2015,8.52,37.8383,30.8981
D09A060,02.02.2015,7.18,37.8383,30.8981
D09A060,03.02.2015,15.1,37.8383,30.8981
D09A060,04.02.2015,9.97,37.8383,30.8981
D09A060,05.02.2015,7.72,37.8383,30.8981
D09A060,06.02.2015,7.18,37.8383,30.8981
D09A060,07.02.2015,6.65,37.8383,30.8981
D09A060,08.02.2015,6.16,37.8383,30.8981
D09A060,09.02.2015,5.72,37.8383,30.8981
D09A060,10.02.2015,7.45,37.8383,30.8981
D09A060,11.02.2015,9.67,37.8383,30.8981
D09A060,12.02.2015,8.52,37.8383,30.8981
D09A060,13.02.2015,8.52,37.8383,30.8981
D09A060,14.02.2015,9.06,37.8383,30.8981
D09A060,15.02.2015,8.79,37.8383,30.8981
D09A060,16.02.2015,8.79,37.8383,30.8981
D09A060,17.02.2015,8.52,37.8383,30.8981
D09A060,18.02.2015,7.99,37.8383,30.8981
D09A060,19.02.2015,7.72,37.8383,30.8981
D09A060,20.02.2015,7.45,37.8383,30.8981
D09A060,21.02.2015,7.18,37.8383,30.8981
D09A060,22.02.2015,7.45,37.8383,30.8981
D09A060,23.02.2015,7.18,37.8383,30.8981
D09A060,24.02.2015,8.26,37.8383,30.8981
D09A060,25.02.2015,9.97,37.8383,30.8981
D09A060,26.02.2015,10.3,37.8383,30.8981
D09A060,27.02.2015,9.67,37.8383,30.8981
D09A060,28.02.2015,16.5,37.8383,30.8981
D09A060,01.03.2015,13.8,37.8383,30.8981
D09A060,02.03.2015,10.9,37.8383,30.8981
D09A060,03.03.2015,9.67,37.8383,30.8981
D09A060,04.03.2015,8.26,37.8383,30.8981
D09A060,05.03.2015,7.99,37.8383,30.8981
D09A060,06.03.2015,8.26,37.8383,30.8981
D09A060,07.03.2015,7.99,37.8383,30.8981
D09A060,08.03.2015,8.79,37.8383,30.8981
D09A060,09.03.2015,9.67,37.8383,30.8981
D09A060,10.03.2015,10.3,37.8383,30.8981
D09A060,11.03.2015,11.2,37.8383,30.8981
D09A060,12.03.2015,10.9,37.8383,30.8981
D09A060,13.03.2015,9.06,37.8383,30.8981
D09A060,14.03.2015,10.3,37.8383,30.8981
D09A060,15.03.2015,10.3,37.8383,30.8981
D09A060,16.03.2015,8.52,37.8383,30.8981
D09A060,17.03.2015,7.18,37.8383,30.8981
D09A060,18.03.2015,5.72,37.8383,30.8981
D09A060,19.03.2015,5.5,37.8383,30.8981
D09A060,20.03.2015,5.07,37.8383,30.8981
D09A060,21.03.2015,5.07,37.8383,30.8981
D09A060,22.03.2015,5.07,37.8383,30.8981
D09A060,23.03.2015,4.85,37.8383,30.8981
D09A060,24.03.2015,5.29,37.8383,30.8981
D09A060,25.03.2015,6.92,37.8383,30.8981
D09A060,26.03.2015,7.45,37.8383,30.8981
D09A060,27.03.2015,10.3,37.8383,30.8981
D09A060,28.03.2015,32.6,37.8383,30.8981
D09A060,29.03.2015,17.3,37.8383,30.8981
D09A060,30.03.2015,16.1,37.8383,30.8981
D09A060,31.03.2015,15.1,37.8383,30.8981
D09A060,01.04.2015,14.7,37.8383,30.8981
D09A060,02.04.2015,14.4,37.8383,30.8981
D09A060,03.04.2015,13.8,37.8383,30.8981
D09A060,04.04.2015,13.1,37.8383,30.8981
D09A060,05.04.2015,12.8,37.8383,30.8981
D09A060,06.04.2015,12.4,37.8383,30.8981
D09A060,07.04.2015,13.1,37.8383,30.8981
D09A060,08.04.2015,12.4,37.8383,30.8981
D09A060,09.04.2015,14.4,37.8383,30.8981
D09A060,10.04.2015,14.4,37.8383,30.8981
D09A060,11.04.2015,13.4,37.8383,30.8981
D09A060,12.04.2015,12.8,37.8383,30.8981
D09A060,13.04.2015,12.4,37.8383,30.8981
D09A060,14.04.2015,11.8,37.8383,30.8981
D09A060,15.04.2015,12.4,37.8383,30.8981
D09A060,16.04.2015,12.1,37.8383,30.8981
D09A060,17.04.2015,12.4,37.8383,30.8981
D09A060,18.04.2015,12.1,37.8383,30.8981
D09A060,19.04.2015,11.5,37.8383,30.8981
D09A060,20.04.2015,11.2,37.8383,30.8981
D09A060,21.04.2015,10.9,37.8383,30.8981
D09A060,22.04.2015,10.6,37.8383,30.8981
D09A060,23.04.2015,10.3,37.8383,30.8981
D09A060,24.04.2015,10.3,37.8383,30.8981
D09A060,25.04.2015,9.06,37.8383,30.8981
D09A060,26.04.2015,9.36,37.8383,30.8981
D09A060,27.04.2015,9.97,37.8383,30.8981
D09A060,28.04.2015,10.6,37.8383,30.8981
D09A060,29.04.2015,10.9,37.8383,30.8981
D09A060,30.04.2015,10.6,37.8383,30.8981
D09A060,01.05.2015,10.3,37.8383,30.8981
D09A060,02.05.2015,10.3,37.8383,30.8981
D09A060,03.05.2015,9.97,37.8383,30.8981
D09A060,04.05.2015,9.97,37.8383,30.8981
D09A060,05.05.2015,9.36,37.8383,30.8981
D09A060,06.05.2015,8.26,37.8383,30.8981
D09A060,07.05.2015,7.99,37.8383,30.8981
D09A060,08.05.2015,7.99,37.8383,30.8981
D09A060,09.05.2015,8.52,37.8383,30.8981
D09A060,10.05.2015,8.52,37.8383,30.8981
D09A060,11.05.2015,7.45,37.8383,30.8981
D09A060,12.05.2015,7.18,37.8383,30.8981
D09A060,13.05.2015,6.92,37.8383,30.8981
D09A060,14.05.2015,6.38,37.8383,30.8981
D09A060,15.05.2015,5.94,37.8383,30.8981
D09A060,16.05.2015,5.94,37.8383,30.8981
D09A060,17.05.2015,5.5,37.8383,30.8981
D09A060,18.05.2015,5.5,37.8383,30.8981
D09A060,19.05.2015,5.29,37.8383,30.8981
D09A060,20.05.2015,4.63,37.8383,30.8981
D09A060,21.05.2015,4.85,37.8383,30.8981
D09A060,22.05.2015,4.63,37.8383,30.8981
D09A060,23.05.2015,4.63,37.8383,30.8981
D09A060,24.05.2015,4.41,37.8383,30.8981
D09A060,25.05.2015,4.19,37.8383,30.8981
D09A060,26.05.2015,3.64,37.8383,30.8981
D09A060,27.05.2015,4.19,37.8383,30.8981
D09A060,28.05.2015,4.63,37.8383,30.8981
D09A060,29.05.2015,4.63,37.8383,30.8981
D09A060,30.05.2015,4.85,37.8383,30.8981
D09A060,31.05.2015,3.83,37.8383,30.8981
D09A060,01.06.2015,3.46,37.8383,30.8981
D09A060,02.06.2015,3.46,37.8383,30.8981
D09A060,03.06.2015,3.1,37.8383,30.8981
D09A060,04.06.2015,3.64,37.8383,30.8981
D09A060,05.06.2015,4.41,37.8383,30.8981
D09A060,06.06.2015,3.64,37.8383,30.8981
D09A060,07.06.2015,4.01,37.8383,30.8981
D09A060,08.06.2015,4.19,37.8383,30.8981
D09A060,09.06.2015,4.01,37.8383,30.8981
D09A060,10.06.2015,3.46,37.8383,30.8981
D09A060,11.06.2015,3.46,37.8383,30.8981
D09A060,12.06.2015,3.64,37.8383,30.8981
D09A060,13.06.2015,3.83,37.8383,30.8981
D09A060,14.06.2015,5.5,37.8383,30.8981
D09A060,15.06.2015,4.01,37.8383,30.8981
D09A060,16.06.2015,3.64,37.8383,30.8981
D09A060,17.06.2015,3.28,37.8383,30.8981
D09A060,18.06.2015,2.73,37.8383,30.8981
D09A060,19.06.2015,2.55,37.8383,30.8981
D09A060,20.06.2015,2.37,37.8383,30.8981
D09A060,21.06.2015,2.73,37.8383,30.8981
D09A060,22.06.2015,2.73,37.8383,30.8981
D09A060,23.06.2015,2.12,37.8383,30.8981
D09A060,24.06.2015,2.0,37.8383,30.8981
D09A060,25.06.2015,1.75,37.8383,30.8981
D09A060,26.06.2015,1.62,37.8383,30.8981
D09A060,27.06.2015,1.25,37.8383,30.8981
D09A060,28.06.2015,2.12,37.8383,30.8981
D09A060,29.06.2015,1.37,37.8383,30.8981
D09A060,30.06.2015,1.75,37.8383,30.8981
D09A060,01.07.2015,2.25,37.8383,30.8981
D09A060,02.07.2015,2.0,37.8383,30.8981
D09A060,03.07.2015,1.87,37.8383,30.8981
D09A060,04.07.2015,2.12,37.8383,30.8981
D09A060,05.07.2015,1.75,37.8383,30.8981
D09A060,06.07.2015,1.75,37.8383,30.8981
D09A060,07.07.2015,1.04,37.8383,30.8981
D09A060,08.07.2015,1.12,37.8383,30.8981
D09A060,09.07.2015,1.04,37.8383,30.8981
D09A060,10.07.2015,0.969,37.8383,30.8981
D09A060,11.07.2015,0.742,37.8383,30.8981
D09A060,12.07.2015,1.25,37.8383,30.8981
D09A060,13.07.2015,0.969,37.8383,30.8981
D09A060,14.07.2015,0.205,37.8383,30.8981
D09A060,15.07.2015,0.31,37.8383,30.8981
D09A060,16.07.2015,0.162,37.8383,30.8981
D09A060,17.07.2015,0.268,37.8383,30.8981
D09A060,18.07.2015,0.205,37.8383,30.8981
D09A060,19.07.2015,0.055,37.8383,30.8981
D09A060,20.07.2015,0.162,37.8383,30.8981
D09A060,21.07.2015,0.04,37.8383,30.8981
D09A060,22.07.2015,0.04,37.8383,30.8981
D09A060,23.07.2015,0.024,37.8383,30.8981
D09A060,24.07.2015,0.024,37.8383,30.8981
D09A060,25.07.2015,0.024,37.8383,30.8981
D09A060,26.07.2015,0.009,37.8383,30.8981
D09A060,27.07.2015,0.024,37.8383,30.8981
D09A060,28.07.2015,0.04,37.8383,30.8981
D09A060,29.07.2015,0.009,37.8383,30.8981
D09A060,30.07.2015,0.002,37.8383,30.8981
D09A060,31.07.2015,0.009,37.8383,30.8981
D09A060,01.08.2015,0.002,37.8383,30.8981
D09A060,02.08.2015,0.002,37.8383,30.8981
D09A060,03.08.2015,0.024,37.8383,30.8981
D09A060,04.08.2015,0.009,37.8383,30.8981
D09A060,05.08.2015,0.002,37.8383,30.8981
D09A060,06.08.2015,0.009,37.8383,30.8981
D09A060,07.08.2015,0.002,37.8383,30.8981
D09A060,09.08.2015,0.002,37.8383,30.8981
D09A060,10.08.2015,0.268,37.8383,30.8981
D09A060,11.08.2015,0.009,37.8383,30.8981
D09A060,12.08.2015,0.009,37.8383,30.8981
D09A060,14.08.2015,0.002,37.8383,30.8981
D09A060,15.08.2015,0.002,37.8383,30.8981
D09A060,16.08.2015,0.002,37.8383,30.8981
D09A060,17.08.2015,0.002,37.8383,30.8981
D09A060,18.08.2015,0.002,37.8383,30.8981
D09A060,19.08.2015,0.002,37.8383,30.8981
D09A060,02.09.2015,0.002,37.8383,30.8981
D09A060,03.09.2015,0.002,37.8383,30.8981
D09A060,04.09.2015,0.002,37.8383,30.8981
D09A060,05.09.2015,0.002,37.8383,30.8981
D09A060,06.09.2015,0.002,37.8383,30.8981
D09A060,07.09.2015,0.002,37.8383,30.8981
D09A060,08.09.2015,0.009,37.8383,30.8981
D09A060,09.09.2015,0.002,37.8383,30.8981
D09A060,10.09.2015,0.009,37.8383,30.8981
D09A060,11.09.2015,0.009,37.8383,30.8981
D09A060,12.09.2015,0.024,37.8383,30.8981
D09A060,13.09.2015,0.024,37.8383,30.8981
D09A060,14.09.2015,0.024,37.8383,30.8981
D09A060,15.09.2015,0.024,37.8383,30.8981
D09A060,16.09.2015,0.024,37.8383,30.8981
D09A060,17.09.2015,0.024,37.8383,30.8981
D09A060,18.09.2015,0.002,37.8383,30.8981
D09A060,21.09.2015,0.002,37.8383,30.8981
D09A060,22.09.2015,0.002,37.8383,30.8981
D09A060,23.09.2015,0.04,37.8383,30.8981
D09A060,24.09.2015,0.024,37.8383,30.8981
D09A060,25.09.2015,0.009,37.8383,30.8981
D09A060,26.09.2015,0.002,37.8383,30.8981
D09A060,27.09.2015,0.002,37.8383,30.8981
D09A060,28.09.2015,0.024,37.8383,30.8981
D09A060,29.09.2015,0.024,37.8383,30.8981
D09A060,30.09.2015,0.024,37.8383,30.8981
