İstasyon,Tarih,Akım (m³/s),Enlem,Boylam
D09A002,15.11.2014,0.7,37.8117,31.0911
D09A002,16.11.2014,0.7,37.8117,31.0911
D09A002,17.11.2014,0.7,37.8117,31.0911
D09A002,18.11.2014,0.614,37.8117,31.0911
D09A002,19.11.2014,0.614,37.8117,31.0911
D09A002,20.11.2014,0.614,37.8117,31.0911
D09A002,21.11.2014,0.82,37.8117,31.0911
D09A002,22.11.2014,0.82,37.8117,31.0911
D09A002,23.11.2014,0.82,37.8117,31.0911
D09A002,24.11.2014,0.7,37.8117,31.0911
D09A002,25.11.2014,0.7,37.8117,31.0911
D09A002,26.11.2014,0.7,37.8117,31.0911
D09A002,27.11.2014,0.7,37.8117,31.0911
D09A002,28.11.2014,0.7,37.8117,31.0911
D09A002,29.11.2014,0.7,37.8117,31.0911
D09A002,30.11.2014,0.7,37.8117,31.0911
D09A002,01.12.2014,1.86,37.8117,31.0911
D09A002,02.12.2014,2.42,37.8117,31.0911
D09A002,03.12.2014,2.05,37.8117,31.0911
D09A002,04.12.2014,1.67,37.8117,31.0911
D09A002,05.12.2014,1.49,37.8117,31.0911
D09A002,06.12.2014,1.18,37.8117,31.0911
D09A002,07.12.2014,1.18,37.8117,31.0911
D09A002,08.12.2014,1.18,37.8117,31.0911
D09A002,09.12.2014,2.42,37.8117,31.0911
D09A002,10.12.2014,5.32,37.8117,31.0911
D09A002,11.12.2014,4.71,37.8117,31.0911
D09A002,12.12.2014,4.09,37.8117,31.0911
D09A002,13.12.2014,5.01,37.8117,31.0911
D09A002,14.12.2014,3.78,37.8117,31.0911
D09A002,15.12.2014,2.98,37.8117,31.0911
D09A002,16.12.2014,2.42,37.8117,31.0911
D09A002,17.12.2014,2.05,37.8117,31.0911
D09A002,18.12.2014,2.61,37.8117,31.0911
D09A002,19.12.2014,3.17,37.8117,31.0911
D09A002,20.12.2014,2.61,37.8117,31.0911
D09A002,21.12.2014,2.24,37.8117,31.0911
D09A002,22.12.2014,2.05,37.8117,31.0911
D09A002,23.12.2014,1.67,37.8117,31.0911
D09A002,24.12.2014,1.49,37.8117,31.0911
D09A002,25.12.2014,1.3,37.8117,31.0911
D09A002,26.12.2014,1.3,37.8117,31.0911
D09A002,27.12.2014,1.49,37.8117,31.0911
D09A002,28.12.2014,3.78,37.8117,31.0911
D09A002,29.12.2014,3.78,37.8117,31.0911
D09A002,30.12.2014,6.24,37.8117,31.0911
D09A002,31.12.2014,7.7,37.8117,31.0911
D09A002,01.01.2015,6.61,37.8117,31.0911
D09A002,02.01.2015,4.4,37.8117,31.0911
D09A002,03.01.2015,3.48,37.8117,31.0911
D09A002,04.01.2015,2.98,37.8117,31.0911
D09A002,05.01.2015,2.8,37.8117,31.0911
D09A002,06.01.2015,2.61,37.8117,31.0911
D09A002,07.01.2015,2.61,37.8117,31.0911
D09A002,08.01.2015,2.24,37.8117,31.0911
D09A002,09.01.2015,2.24,37.8117,31.0911
D09A002,10.01.2015,2.05,37.8117,31.0911
D09A002,11.01.2015,2.05,37.8117,31.0911
D09A002,12.01.2015,2.05,37.8117,31.0911
D09A002,13.01.2015,2.98,37.8117,31.0911
D09A002,14.01.2015,2.61,37.8117,31.0911
D09A002,15.01.2015,2.42,37.8117,31.0911
D09A002,16.01.2015,2.24,37.8117,31.0911
D09A002,17.01.2015,2.05,37.8117,31.0911
D09A002,18.01.2015,2.05,37.8117,31.0911
D09A002,19.01.2015,2.05,37.8117,31.0911
D09A002,20.01.2015,2.05,37.8117,31.0911
D09A002,21.01.2015,2.24,37.8117,31.0911
D09A002,22.01.2015,2.05,37.8117,31.0911
D09A002,23.01.2015,2.24,37.8117,31.0911
D09A002,24.01.2015,2.24,37.8117,31.0911
D09A002,25.01.2015,2.24,37.8117,31.0911
D09A002,26.01.2015,2.05,37.8117,31.0911
D09A002,27.01.2015,1.86,37.8117,31.0911
D09A002,28.01.2015,1.86,37.8117,31.0911
D09A002,29.01.2015,1.86,37.8117,31.0911
D09A002,30.01.2015,1.86,37.8117,31.0911
D09A002,31.01.2015,1.86,37.8117,31.0911
D09A002,01.02.2015,2.05,37.8117,31.0911
D09A002,02.02.2015,2.61,37.8117,31.0911
D09A002,03.02.2015,5.63,37.8117,31.0911
D09A002,04.02.2015,4.4,37.8117,31.0911
D09A002,05.02.2015,3.48,37.8117,31.0911
D09A002,06.02.2015,3.17,37.8117,31.0911
D09A002,07.02.2015,3.17,37.8117,31.0911
D09A002,08.02.2015,2.98,37.8117,31.0911
D09A002,09.02.2015,2.8,37.8117,31.0911
D09A002,10.02.2015,3.78,37.8117,31.0911
D09A002,11.02.2015,5.63,37.8117,31.0911
D09A002,12.02.2015,5.63,37.8117,31.0911
D09A002,13.02.2015,5.63,37.8117,31.0911
D09A002,14.02.2015,5.93,37.8117,31.0911
D09A002,15.02.2015,5.32,37.8117,31.0911
D09A002,16.02.2015,5.63,37.8117,31.0911
D09A002,17.02.2015,5.63,37.8117,31.0911
D09A002,18.02.2015,5.63,37.8117,31.0911
D09A002,19.02.2015,5.32,37.8117,31.0911
D09A002,20.02.2015,5.32,37.8117,31.0911
D09A002,21.02.2015,5.32,37.8117,31.0911
D09A002,22.02.2015,5.32,37.8117,31.0911
D09A002,23.02.2015,5.32,37.8117,31.0911
D09A002,24.02.2015,5.32,37.8117,31.0911
D09A002,25.02.2015,5.32,37.8117,31.0911
D09A002,26.02.2015,5.63,37.8117,31.0911
D09A002,27.02.2015,5.93,37.8117,31.0911
D09A002,28.02.2015,5.63,37.8117,31.0911
D09A002,01.03.2015,5.93,37.8117,31.0911
D09A002,02.03.2015,5.32,37.8117,31.0911
D09A002,03.03.2015,5.01,37.8117,31.0911
D09A002,04.03.2015,4.71,37.8117,31.0911
D09A002,05.03.2015,4.71,37.8117,31.0911
D09A002,06.03.2015,5.01,37.8117,31.0911
D09A002,07.03.2015,5.32,37.8117,31.0911
D09A002,08.03.2015,5.93,37.8117,31.0911
D09A002,09.03.2015,6.61,37.8117,31.0911
D09A002,10.03.2015,7.34,37.8117,31.0911
D09A002,11.03.2015,7.7,37.8117,31.0911
D09A002,12.03.2015,6.61,37.8117,31.0911
D09A002,13.03.2015,5.01,37.8117,31.0911
D09A002,14.03.2015,4.71,37.8117,31.0911
D09A002,15.03.2015,4.4,37.8117,31.0911
D09A002,16.03.2015,4.09,37.8117,31.0911
D09A002,17.03.2015,3.17,37.8117,31.0911
D09A002,18.03.2015,2.61,37.8117,31.0911
D09A002,19.03.2015,2.24,37.8117,31.0911
D09A002,20.03.2015,2.24,37.8117,31.0911
D09A002,21.03.2015,2.05,37.8117,31.0911
D09A002,22.03.2015,1.86,37.8117,31.0911
D09A002,23.03.2015,1.86,37.8117,31.0911
D09A002,24.03.2015,2.8,37.8117,31.0911
D09A002,25.03.2015,4.4,37.8117,31.0911
D09A002,26.03.2015,4.71,37.8117,31.0911
D09A002,27.03.2015,6.97,37.8117,31.0911
D09A002,28.03.2015,25.3,37.8117,31.0911
D09A002,29.03.2015,22.0,37.8117,31.0911
D09A002,30.03.2015,14.0,37.8117,31.0911
D09A002,31.03.2015,9.53,37.8117,31.0911
D09A002,01.04.2015,8.44,37.8117,31.0911
D09A002,02.04.2015,9.17,37.8117,31.0911
D09A002,03.04.2015,12.3,37.8117,31.0911
D09A002,04.04.2015,10.5,37.8117,31.0911
D09A002,05.04.2015,9.17,37.8117,31.0911
D09A002,06.04.2015,9.17,37.8117,31.0911
D09A002,07.04.2015,10.5,37.8117,31.0911
D09A002,08.04.2015,9.9,37.8117,31.0911
D09A002,09.04.2015,9.53,37.8117,31.0911
D09A002,10.04.2015,8.07,37.8117,31.0911
D09A002,11.04.2015,6.61,37.8117,31.0911
D09A002,12.04.2015,6.24,37.8117,31.0911
D09A002,13.04.2015,6.61,37.8117,31.0911
D09A002,14.04.2015,7.34,37.8117,31.0911
D09A002,15.04.2015,7.7,37.8117,31.0911
D09A002,16.04.2015,7.7,37.8117,31.0911
D09A002,17.04.2015,8.8,37.8117,31.0911
D09A002,18.04.2015,9.53,37.8117,31.0911
D09A002,19.04.2015,11.1,37.8117,31.0911
D09A002,20.04.2015,12.3,37.8117,31.0911
D09A002,21.04.2015,10.5,37.8117,31.0911
D09A002,22.04.2015,9.17,37.8117,31.0911
D09A002,23.04.2015,8.07,37.8117,31.0911
D09A002,24.04.2015,6.97,37.8117,31.0911
D09A002,25.04.2015,6.24,37.8117,31.0911
D09A002,26.04.2015,6.97,37.8117,31.0911
D09A002,27.04.2015,8.07,37.8117,31.0911
D09A002,28.04.2015,9.17,37.8117,31.0911
D09A002,29.04.2015,9.9,37.8117,31.0911
D09A002,30.04.2015,9.9,37.8117,31.0911
D09A002,01.05.2015,9.9,37.8117,31.0911
D09A002,02.05.2015,9.17,37.8117,31.0911
D09A002,03.05.2015,9.17,37.8117,31.0911
D09A002,04.05.2015,8.8,37.8117,31.0911
D09A002,05.05.2015,8.44,37.8117,31.0911
D09A002,06.05.2015,7.7,37.8117,31.0911
D09A002,07.05.2015,7.7,37.8117,31.0911
D09A002,08.05.2015,8.07,37.8117,31.0911
D09A002,09.05.2015,8.07,37.8117,31.0911
D09A002,10.05.2015,7.7,37.8117,31.0911
D09A002,11.05.2015,6.97,37.8117,31.0911
D09A002,12.05.2015,6.24,37.8117,31.0911
D09A002,13.05.2015,6.24,37.8117,31.0911
D09A002,14.05.2015,6.61,37.8117,31.0911
D09A002,15.05.2015,6.61,37.8117,31.0911
D09A002,16.05.2015,6.61,37.8117,31.0911
D09A002,17.05.2015,6.24,37.8117,31.0911
D09A002,18.05.2015,6.24,37.8117,31.0911
D09A002,19.05.2015,6.24,37.8117,31.0911
D09A002,20.05.2015,5.93,37.8117,31.0911
D09A002,21.05.2015,5.93,37.8117,31.0911
D09A002,22.05.2015,5.63,37.8117,31.0911
D09A002,23.05.2015,5.63,37.8117,31.0911
D09A002,24.05.2015,5.32,37.8117,31.0911
D09A002,25.05.2015,5.32,37.8117,31.0911
D09A002,26.05.2015,5.32,37.8117,31.0911
D09A002,27.05.2015,5.32,37.8117,31.0911
D09A002,28.05.2015,5.01,37.8117,31.0911
D09A002,29.05.2015,5.01,37.8117,31.0911
D09A002,30.05.2015,4.4,37.8117,31.0911
D09A002,31.05.2015,3.78,37.8117,31.0911
D09A002,01.06.2015,3.48,37.8117,31.0911
D09A002,02.06.2015,3.48,37.8117,31.0911
D09A002,03.06.2015,3.48,37.8117,31.0911
D09A002,04.06.2015,3.48,37.8117,31.0911
D09A002,05.06.2015,4.4,37.8117,31.0911
D09A002,06.06.2015,3.78,37.8117,31.0911
D09A002,07.06.2015,3.78,37.8117,31.0911
D09A002,08.06.2015,4.09,37.8117,31.0911
D09A002,09.06.2015,3.78,37.8117,31.0911
D09A002,10.06.2015,3.48,37.8117,31.0911
D09A002,11.06.2015,3.48,37.8117,31.0911
D09A002,12.06.2015,3.78,37.8117,31.0911
D09A002,13.06.2015,4.71,37.8117,31.0911
D09A002,14.06.2015,5.93,37.8117,31.0911
D09A002,15.06.2015,4.71,37.8117,31.0911
D09A002,16.06.2015,4.09,37.8117,31.0911
D09A002,17.06.2015,3.78,37.8117,31.0911
D09A002,18.06.2015,3.48,37.8117,31.0911
D09A002,19.06.2015,3.48,37.8117,31.0911
D09A002,20.06.2015,3.17,37.8117,31.0911
D09A002,21.06.2015,3.17,37.8117,31.0911
D09A002,22.06.2015,3.17,37.8117,31.0911
D09A002,23.06.2015,2.98,37.8117,31.0911
D09A002,24.06.2015,3.17,37.8117,31.0911
D09A002,25.06.2015,2.98,37.8117,31.0911
D09A002,26.06.2015,2.98,37.8117,31.0911
D09A002,27.06.2015,2.98,37.8117,31.0911
D09A002,28.06.2015,2.98,37.8117,31.0911
D09A002,29.06.2015,2.98,37.8117,31.0911
D09A002,30.06.2015,3.48,37.8117,31.0911
D09A002,01.07.2015,4.71,37.8117,31.0911
D09A002,02.07.2015,4.4,37.8117,31.0911
D09A002,03.07.2015,4.4,37.8117,31.0911
D09A002,04.07.2015,4.4,37.8117,31.0911
D09A002,05.07.2015,4.09,37.8117,31.0911
D09A002,06.07.2015,4.09,37.8117,31.0911
D09A002,07.07.2015,4.4,37.8117,31.0911
D09A002,08.07.2015,4.09,37.8117,31.0911
D09A002,09.07.2015,3.78,37.8117,31.0911
D09A002,10.07.2015,3.78,37.8117,31.0911
D09A002,11.07.2015,3.78,37.8117,31.0911
D09A002,12.07.2015,3.78,37.8117,31.0911
D09A002,13.07.2015,2.98,37.8117,31.0911
D09A002,14.07.2015,2.24,37.8117,31.0911
D09A002,15.07.2015,2.05,37.8117,31.0911
D09A002,16.07.2015,2.05,37.8117,31.0911
D09A002,17.07.2015,2.05,37.8117,31.0911
D09A002,18.07.2015,2.05,37.8117,31.0911
D09A002,19.07.2015,2.05,37.8117,31.0911
D09A002,20.07.2015,1.86,37.8117,31.0911
D09A002,21.07.2015,2.05,37.8117,31.0911
D09A002,22.07.2015,2.24,37.8117,31.0911
D09A002,23.07.2015,2.05,37.8117,31.0911
D09A002,24.07.2015,1.86,37.8117,31.0911
D09A002,25.07.2015,1.86,37.8117,31.0911
D09A002,26.07.2015,1.86,37.8117,31.0911
D09A002,27.07.2015,1.86,37.8117,31.0911
D09A002,28.07.2015,1.67,37.8117,31.0911
D09A002,29.07.2015,1.67,37.8117,31.0911
D09A002,30.07.2015,1.67,37.8117,31.0911
D09A002,31.07.2015,1.67,37.8117,31.0911
D09A002,01.08.2015,1.67,37.8117,31.0911
D09A002,02.08.2015,1.49,37.8117,31.0911
D09A002,03.08.2015,1.49,37.8117,31.0911
D09A002,04.08.2015,1.67,37.8117,31.0911
D09A002,05.08.2015,1.86,37.8117,31.0911
D09A002,06.08.2015,1.86,37.8117,31.0911
D09A002,07.08.2015,1.86,37.8117,31.0911
D09A002,08.08.2015,1.67,37.8117,31.0911
D09A002,09.08.2015,1.67,37.8117,31.0911
D09A002,10.08.2015,1.67,37.8117,31.0911
D09A002,11.08.2015,1.67,37.8117,31.0911
D09A002,12.08.2015,1.67,37.8117,31.0911
D09A002,13.08.2015,2.05,37.8117,31.0911
D09A002,14.08.2015,1.67,37.8117,31.0911
D09A002,15.08.2015,1.49,37.8117,31.0911
D09A002,16.08.2015,1.49,37.8117,31.0911
D09A002,17.08.2015,1.49,37.8117,31.0911
D09A002,18.08.2015,1.49,37.8117,31.0911
D09A002,19.08.2015,1.49,37.8117,31.0911
D09A002,20.08.2015,1.49,37.8117,31.0911
D09A002,21.08.2015,1.67,37.8117,31.0911
D09A002,22.08.2015,1.67,37.8117,31.0911
D09A002,23.08.2015,1.67,37.8117,31.0911
D09A002,24.08.2015,1.67,37.8117,31.0911
D09A002,25.08.2015,1.67,37.8117,31.0911
D09A002,26.08.2015,1.49,37.8117,31.0911
D09A002,27.08.2015,1.49,37.8117,31.0911
D09A002,28.08.2015,1.67,37.8117,31.0911
D09A002,29.08.2015,1.67,37.8117,31.0911
D09A002,30.08.2015,1.67,37.8117,31.0911
D09A002,31.08.2015,1.86,37.8117,31.0911
D09A002,01.09.2015,1.86,37.8117,31.0911
D09A002,02.09.2015,1.86,37.8117,31.0911
D09A002,03.09.2015,1.86,37.8117,31.0911
D09A002,04.09.2015,1.67,37.8117,31.0911
D09A002,05.09.2015,1.67,37.8117,31.0911
D09A002,06.09.2015,1.86,37.8117,31.0911
D09A002,07.09.2015,1.86,37.8117,31.0911
D09A002,08.09.2015,1.67,37.8117,31.0911
D09A002,09.09.2015,1.67,37.8117,31.0911
D09A002,10.09.2015,1.67,37.8117,31.0911
D09A002,11.09.2015,1.67,37.8117,31.0911
D09A002,12.09.2015,1.67,37.8117,31.0911
D09A002,13.09.2015,1.86,37.8117,31.0911
D09A002,14.09.2015,1.67,37.8117,31.0911
D09A002,15.09.2015,1.67,37.8117,31.0911
D09A002,16.09.2015,1.67,37.8117,31.0911
D09A002,17.09.2015,1.86,37.8117,31.0911
D09A002,18.09.2015,1.86,37.8117,31.0911
D09A002,19.09.2015,1.86,37.8117,31.0911
D09A002,20.09.2015,1.86,37.8117,31.0911
D09A002,21.09.2015,1.86,37.8117,31.0911
D09A002,22.09.2015,1.86,37.8117,31.0911
D09A002,23.09.2015,1.86,37.8117,31.0911
D09A002,24.09.2015,1.86,37.8117,31.0911
D09A002,25.09.2015,1.86,37.8117,31.0911
D09A002,26.09.2015,1.86,37.8117,31.0911
D09A002,27.09.2015,1.86,37.8117,31.0911
D09A002,28.09.2015,1.67,37.8117,31.0911
D09A002,29.09.2015,1.67,37.8117,31.0911
D09A002,30.09.2015,1.49,37.8117,31.0911
